index,word,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74
10,accord,6.766788304239372,49.17427035803207,0.013335153472545493,134.5343740881328,0.013341672440919496,0.013504275583201749,505.34372034606974,0.013335230360098847,38.63185490222996,0.013335171988910372,43.08927283308687,19.18174618526842,0.014282153027452341,146.87046204152892,0.013335251776877988,2.066104077891098,0.013335806724338518,0.013476116771545515,3.1931903694731334,44.059488967068965,34.91546075680951,0.013365886043510748,167.33304277876044,0.013335529525042213,0.01334016209401628,0.013334988254601507,0.01333767185865147,8.634192927987144,0.01594108591954785,8.259502631244045,43.09535884341261,0.013335218413506161,63.38696911262575,99.77386043091569,0.01333826850865288,5.806435891184102,22.308270406656177,0.013335378012100895,22.906543730251443,7.569039599895797,0.01333604229786058,245.0348515456398,0.013335192166151873,34.04368984636932,0.01333709270783204,13.14074074607526,38.725972645903404,0.013335031570863565,0.013335118929804626,0.01616902529530687,241.19451302050518,0.013336218645182057,0.01640047930152907,4.754072465831627,81.19949497184768,0.014945844092031056,27.224432421102417,0.013335102308080464,0.01333494474956725,4.776751348748525,37.02080007891963,0.01333530987764764,0.013334844077154044,14.758520990331753,7.458580399847646,0.013354951577842026,15.727886265704512,0.07953806995263432,361.6100573189684,146.74731309129038,0.013334981511554855,299.8671289425519,121.13440603808078,16.882729596260553,4.222533020346108
11,account,0.08599909274516461,151.9354729206816,0.013335437044320412,13.17864675116343,6.81083221081129,104.19660236481951,362.8162817942856,0.013334975973443092,2.6720339884601816,0.013335095735919135,214.26159389995374,4.57346791193329,0.013387399989286605,926.5346214828518,0.01333573085203371,18.22803006227724,0.01333794899504453,345.4893719450765,0.23767506696005616,494.258705127888,0.013344186324162729,10.077488042521535,4.806032459545881,0.013335189267600692,0.01342489350569222,0.013338779216994749,0.013340741637503746,7.3492823100198486,46.89641924412701,4.831938153769184,9.184087981843971,0.013340990843572082,5.216820125997648,58.70999164457356,0.01333560268200684,303.3189912342534,0.025099437097551795,0.013335148511309666,32.690563119762444,70.25405733898357,0.013334946308923136,41.88591332368893,0.013334970814644177,311.50889163102175,27.969907071845064,31.787624302722897,0.013346062155227118,0.013335513845257779,0.013334971104306908,0.05264202607177414,411.69327914407495,0.013336995066131119,0.013486918184843533,0.01768819305432803,30.605133610521136,0.013481788719586088,6.393281306512835,0.013335222789769728,0.013334858204860254,0.06886464556344159,0.014772414153380944,0.013335040475272028,0.013335146478024905,0.013482139642969923,831.531717482478,0.013349639560956958,18.289110075623405,93.00748177565411,168.86372640088445,118.75759513726616,0.013335722715000806,126.6723388898802,0.18913972702966841,0.4995390360097694,0.013360335581261948
12,achiev,143.74692517575218,26.102911350173244,0.013337836813978866,46.37833146785731,0.013335565602156233,243.63105243209438,113.20675452960143,0.013335132969148544,0.0558986335623664,0.013335083271340297,32.15362703047824,0.013338466578650544,423.9823519240443,0.013341619740880275,0.013335232492524225,0.035656134746509936,0.0133351710242153,0.013335257727023082,89.30463679175959,102.80712863547596,0.018200128427435854,0.019189145737680602,0.01346799552464707,0.013359607798946056,0.015678492215062415,0.013335283964823539,10.652331233256662,215.1760823493469,0.0189461299176945,0.01691373653924089,183.42167423654885,0.013345795619026463,50.68503613859925,16.187784170956387,0.013338577807167233,0.01365267776567042,0.013335250441400744,0.013334970057112676,25.282317696698897,35.86675208739223,0.013335078135598394,34.10082561071439,0.013335756923612373,629.3810361670262,0.013335377318751328,62.65586798209841,0.013341336264143433,0.013336180642585757,0.013335525130583292,0.07143201048850081,20.863523329070087,0.013335337048461314,12.086830970041499,0.0133395079524949,0.06639952624660105,0.014341398095410155,8.61617622406375,0.013335370097866214,0.013335283974707783,0.7249317738644837,2.9844930538668994,0.013335442096730401,0.013335410362262372,0.01333800403323073,35.7236072226149,0.013389080057183868,0.42588015268121165,0.023407043278733757,1.753063833569891,266.5584952380801,0.013335326191479795,15.70430690355632,33.082792717112355,0.01333786044304826,25.345304057253927
13,acknowledg,125.33475227264196,2.4728651799093426,0.013335415170403982,4.065416822900912,0.01333573800167662,50.73732046525897,0.013809131508117991,0.013335073697734814,6.241475127034248,0.013335049828861394,15.370916729407483,0.01333703406202911,83.44285394293173,0.013335940724242238,0.013335150273507053,68.28735631067909,0.01333490162830397,0.013337169594416647,82.14265559913284,41.020957846373285,0.013335751376791142,17.804412652420762,8.496578036610765,0.013334803448478804,3.6580206197466314,0.013334947969027249,0.013337233350691554,88.65972485005905,0.01333569138968831,1.6741126052744761,45.25955327696414,0.013335460666811181,54.216843227807445,0.013414632363182287,0.013334993180745944,3.5134924660012348,0.013335053278184341,0.013335258387855705,1.9154673337568984,21.263920025673965,0.013335180557193795,52.83230313755534,0.01333517088929532,27.999332745012385,0.013337143377516021,0.013347897969305727,24.385923459081123,0.01333510088228697,0.013334921853113746,0.08831557044016106,59.152760607627044,0.013334968030909992,0.013629862457389173,0.014408379451694396,23.7464988747806,0.013342482687311037,0.01496763088923848,0.01333539947311133,0.013335186433578674,0.013733232868825824,0.013338543673602496,0.013335692697158123,0.013335043173507316,0.014613065365805783,35.441393941960875,0.015161523976006355,4.9651239348223815,38.58802126966129,126.19522807127122,40.19132353138236,0.01333520341409806,40.56450555425165,39.183589082652766,6.247364433742899,0.013336104979389403
14,act,106.43009275372825,951.4946941139759,0.013335468630972225,212.68091787662175,357.9723023350382,4041.018371712771,96.99437724307073,0.013335083725532795,570.9256650573539,0.013336825253840508,670.3497841451326,14.266941408872269,0.027225844540919003,0.0719930034573532,0.013337559304581473,123.09346496336876,0.013339528767786853,197.70478306095066,1111.1463332157475,3869.3469407703406,3.6522104039283625,702.8235549105248,612.8315568124034,0.013344243532900112,1.1534701370810565,0.013335045341048377,0.016018908218139623,599.7929349664068,55.08022627046538,147.07206999479484,225.48727189435576,0.01337151883340302,123.48733214885387,999.9260652517587,0.013344059577944071,56.70032009453366,12.037505062710023,0.013355845743397784,78.75591418151672,8.919629316817211,0.013382001508330797,123.46964795903416,0.013338355402371863,448.0376090242023,5.423538202332631,203.9946612277167,637.6682283590189,0.013361658322968541,0.013335421147020694,33.64500596828645,1518.7923238710698,0.01333663813063513,54.93229396909856,35.963517514273796,485.59949049026557,153.56288711860998,27.27713937644292,0.013335253469967875,0.01333492581565349,0.06613375158525009,20.184648326362076,0.013613832539435662,0.01333515716363775,22.780431601429274,451.8362405479851,46.36781066625918,22.011854812690128,207.37561801677563,395.3940662747114,140.85891210698458,0.01334040167531025,1977.6579867836153,45.005561318790136,15.972659825019827,0.013380271562429434
15,action,93.60140658323323,289.0539444628835,0.013335401822858105,70.20506023181802,0.013338735335495061,107.1699681514867,0.013361910824085116,0.013335169787310225,0.21250765874103714,0.013334975441827166,126.23667034244343,77.71385090316339,14.409308832666847,34.855312148225885,0.013335283206988319,38.32010892184201,0.013337604705419406,0.013339714649325554,50.295065761746244,252.642928275697,0.015588869763900252,50.73024330631184,92.29750232162955,0.013335137812998136,0.01941804982672489,0.013334980865855078,0.013338063042932502,210.21622381158795,0.013344515518085185,2.6306418733283623,2.5717388469567624,0.01336339202358399,323.00328796467403,0.014566234095466783,0.013335956961269161,32.61117170544836,0.016751105175909452,0.013335768566370863,1.199844361491436,0.013379512542472832,0.013334891841639593,68.40565713302246,0.013335062265710672,0.9281437467038327,0.23988611430360443,17.25629074627923,77.37713589087436,0.013337884199703843,0.013335102521675544,37.78599236726322,692.839573576903,0.013580153215183795,51.76907705413061,0.013369808202244647,752.99652621545,9.775060390614007,3.7597995003501943,0.013335001995036568,0.013335245244969237,130.72072547836612,0.01788734008268648,0.01333558128099314,0.013334731985150478,6.083281958390365,15.77821053339894,624.0415122589038,2.1486358230204936,36.816433757801626,682.8216041456869,610.6767545215235,0.013342392685581517,1045.8125746699961,463.0689104437948,276.1051646432004,0.013462235979199542
16,activ,47.60916636297948,3.5486347467868016,0.013335186287469124,0.10499654475298788,16.564716781314278,59.39630281704218,0.013339991117728963,0.013335000795922494,0.013369423785699013,0.013334947569435306,39.99992268556018,27.59668661633858,566.905808611998,19.991498656112977,0.013335419590426813,227.64813786371053,0.013334942345153884,0.9371160890303911,7.311991324328712,518.7787697580291,47.292762781850506,310.78258707399317,48.57913531301897,0.013335621277508557,0.013393680372152642,0.013336800900201727,0.6827920203698085,5.279338251922094,0.013373896783057834,20.089660652333286,233.50796284504847,0.013336609715487472,0.013456926637442865,0.013335353812574079,0.01334475948794099,45.34344768465217,0.01333543220447208,0.013337333379060547,0.016207034433022714,0.023490551099243338,0.013338938298244916,45.69456371961439,0.01333513391715906,28.244549715650624,3.404109072681835,35.080371103198196,69.25276190177621,0.01333517322124726,0.013334988467105005,72.8702597505733,161.43012222150824,0.013337328074509656,0.013829390731619137,12.015992389010291,30.398909553480248,0.013390333932621441,29.68911300264885,0.013334935228595845,0.01333494193259375,6.18730946255281,19.662255859081895,0.013335592530406948,0.013335142681025959,0.013495715701026109,186.4380692155267,61.78959592677927,10.45748191627851,0.01732813157563956,3.969956766107661,678.3865408982929,0.013334975537890106,188.46048739644752,174.24547545834068,114.79394110083675,0.01334888532004286
17,actual,0.15615382684834955,44.40013652771102,0.013335314500459283,43.527446667385654,11.068815996449851,14.227904538740637,236.0388702670209,0.013335089408183863,9.48043226770569,0.013335165845453753,100.10952303569715,6.533351094768299,0.01353749194717446,255.90218148494213,0.013335577991831438,2767.5919745050664,0.013335461458420643,4.378148951214695,0.01334214227421997,64.75158215677678,2.494257033090024,7.37070209225905,70.80479328711786,0.013356822096135083,55.0000446497054,0.013338856529983048,0.013396039855024734,397.2928069825041,0.04354468201525654,48.69822756808635,0.01777620854580837,0.013336531232234187,275.8308612087801,175.23287491105648,0.013341553408961447,28.857359568004178,0.013337015189732074,0.01333568897275249,314.76435147646606,0.015766485942549844,0.013334949456605308,105.92712961377639,0.013334853525807155,0.05289149185219954,0.013374005321647724,29.276935284193485,0.03892457515809487,0.0133350487981208,0.01334181161348303,15.723744275120229,0.016371320556917007,0.013335751951011601,0.014570807546350654,0.014741337842868357,0.013932767043399744,78.54452073327144,123.47636949027495,0.013335208693333551,0.013334859000664856,0.01535894535887815,36.598037883844704,0.013335830830906885,0.013334905728858676,37.607831103613705,51.18406769394388,8.25817004470045,1381.4717351875001,370.49080831507064,84.95377295403591,76.2398156085975,0.013337657979106148,35.03410763045721,43.177766821895965,2.4805631589311075,0.013419292547648839
18,ad,0.017048091225191356,19.66432623170864,0.013335290660888767,18.213413265976218,0.013417750243638166,50.826838963675335,30.876547539767877,0.01333504617415185,14.389641733051084,0.013335051817383757,49.84037476497362,0.01333861218381547,47.120238874809765,74.3754246274411,0.013334876376068009,140.95902992763425,0.013335472607361693,0.01336587976281946,0.9466042773198006,78.43956101726131,7.7469116905244775,0.10715662081664447,65.25552780802366,0.013335754152406457,16.469146392739038,0.013335624137560861,0.013335787278913238,54.41586593402229,8.585090253332337,5.719068525207007,1.9564670535630155,0.013335553274362798,84.42932099990941,2.139609218779541,0.013340735770835385,66.9167204053931,0.013463249659310712,0.013335118531965407,127.37265064232773,15.281525372789122,0.013335306917447486,29.60654054523207,0.013335963180712021,4.701795698786161,0.013335844048707668,14.48299162429988,14.763732975674866,0.013335221582617357,0.013334760747558978,3.442299750362667,4.616695642352119,0.013335340904907938,0.05797983006224908,29.147035498608975,62.14420326791074,0.01426770462954814,13.191782781798477,0.013335185936874019,0.0133350070842093,0.023897264608141348,49.8776153978726,0.01335659372161069,0.013336681949900724,28.149223857663802,107.89707125416375,21.762239127233123,50.01792902751764,2.1630503540189276,74.77416424994925,14.003941989595285,0.013336239176438603,22.621126936281758,52.262952192106425,8.134248776454065,9.63385610961001
19,add,27.53403531885665,24.348941925130543,0.013334873080709204,22.271932058261932,0.013336426814364642,3.3870895662248386,181.17435285684854,0.013334788757113728,10.752426768087066,0.013335320662998371,18.237612748936844,0.01334650615190472,0.03069661684394924,1.6578927913012207,0.013335205538361209,371.67256732302565,0.01333523061083756,0.013361615815910425,0.01409657916961821,29.31818516337612,25.149791769197353,49.04364194868322,1.4398879568286367,0.013334910898822364,16.282605657309748,0.01333511695917411,0.014373992211345927,49.0012280283981,0.04827731575836204,119.87837480135835,8.518415656536984,0.013335009612603699,23.175585912790705,16.495476258486327,0.01334035772963229,33.77703631502605,0.01334975640370198,0.013334969501818715,194.07969792499847,19.79470811270789,0.013335244063568577,16.898801841215583,0.01333497135200981,0.014252103230827118,4.193778788646979,7.480058622792623,9.400628300269325,0.0133355770888787,0.013334985072432822,0.7979201106873467,28.708736055041946,0.013335720797145258,0.013442527561279312,0.0133913205933572,2.4164182410982415,0.06504606817916113,29.96033280308848,0.013334935414668448,0.013334877683759927,1.3168657990978523,49.943828226368105,0.013365323349545525,0.013335102090170524,34.64192214510918,224.58566350730703,0.015654019915239015,104.02986885831962,75.10466024870573,72.72973613256619,0.014902256932700482,0.013335151249392274,1.47024388076806,0.0135379387852285,0.05541809062154122,0.013340612127064087
